custom_id,pilot_row_id,category,explanation_id,candidate_index,candidate_rank_by_market_error,num_candidates_for_prompt,is_best_candidate,is_recommended_candidate,is_positive_improvement,schema_valid,market_delta,explanation_delta,posterior,posterior_error_to_market,improvement_vs_persistence,delta_error,direction_match,selected_evidence_count,evidence_weights_count,confidence,has_evidence_irrelevance,selected_with_irrelevance,top_posterior_selected,top_prior_selected,posterior_top_k_selected,prior_top_k_selected,random_candidate_selected,magnitude,class_source_credibility,class_base_rate_calibration,class_resolution_rule,class_causal_chain,class_direct_resolution,class_trend_continuation,class_overreaction_correction,class_underreaction_correction,class_evidence_irrelevance,class_market_microstructure,class_other,magnitude_none,magnitude_small,magnitude_moderate,magnitude_large,dataset,confidence_raw,confidence_out_of_bounds,prior,market_after,abs_market_delta,abs_explanation_delta,market_direction,candidate_direction,market_move_bin,valid_candidate_count_bin,selector,_metric,confidence_z,posterior_z,abs_explanation_delta_z,selected_evidence_count_z,evidence_weights_count_z,selector_score
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1710__mixed_blind__neutral_forecaster__s00,kalshi_train_1710,Politics,E2,1,1,4,True,True,False,True,0.0728,0.0,0.8059,0.0728,0.0,0.0728,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.8059,0.8786999999999999,0.0728,0.0,up,flat,medium,4,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1712__mixed_blind__neutral_forecaster__s00,kalshi_train_1712,Politics,E3,2,1,1,True,True,False,True,-0.0724,0.0,0.9424,0.0724,0.0,0.0724,False,1.0,1.0,,False,False,False,False,True,True,False,small,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,95.0,True,0.9424,0.87,0.0724,0.0,down,flat,medium,1,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E2,1,1,4,True,False,True,True,0.0723999999999999,0.0119999999999999,0.2956,0.0604,0.0119999999999999,0.0604,True,2.0,2.0,0.7,False,False,False,False,True,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.2836000000000001,0.356,0.0723999999999999,0.0119999999999999,up,up,medium,4,first_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E5,4,4,4,False,False,False,True,0.0723999999999999,0.0,0.2836,0.0723999999999999,0.0,0.0723999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2836,0.3559999999999999,0.0723999999999999,0.0,up,flat,medium,4,max_confidence,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E2,1,1,4,True,False,True,True,0.0723999999999999,0.0119999999999999,0.2956,0.0604,0.0119999999999999,0.0604,True,2.0,2.0,0.7,False,False,False,False,True,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.2836000000000001,0.356,0.0723999999999999,0.0119999999999999,up,up,medium,4,max_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E5,4,4,4,False,False,False,True,0.0723999999999999,0.0,0.2836,0.0723999999999999,0.0,0.0723999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2836,0.3559999999999999,0.0723999999999999,0.0,up,flat,medium,4,min_posterior,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E2,1,1,4,True,False,True,True,0.0723999999999999,0.0119999999999999,0.2956,0.0604,0.0119999999999999,0.0604,True,2.0,2.0,0.7,False,False,False,False,True,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.2836000000000001,0.356,0.0723999999999999,0.0119999999999999,up,up,medium,4,max_abs_update,0.0119999999999999,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E5,4,4,4,False,False,False,True,0.0723999999999999,0.0,0.2836,0.0723999999999999,0.0,0.0723999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2836,0.3559999999999999,0.0723999999999999,0.0,up,flat,medium,4,min_abs_update,0.0,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E2,1,1,4,True,False,True,True,0.0723999999999999,0.0119999999999999,0.2956,0.0604,0.0119999999999999,0.0604,True,2.0,2.0,0.7,False,False,False,False,True,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.2836000000000001,0.356,0.0723999999999999,0.0119999999999999,up,up,medium,4,max_positive_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E5,4,4,4,False,False,False,True,0.0723999999999999,0.0,0.2836,0.0723999999999999,0.0,0.0723999999999999,False,0.0,0.0,0.9,True,False,False,False,False,False,False,none,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,train_all_batches,0.9,False,0.2836,0.3559999999999999,0.0723999999999999,0.0,up,flat,medium,4,max_negative_update,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E3,2,2,4,False,False,True,True,0.0723999999999999,0.009,0.2926,0.0633999999999999,0.009,0.0633999999999999,True,5.0,5.0,0.6,True,True,False,False,True,True,False,small,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,train_all_batches,0.6,False,0.2836,0.3559999999999999,0.0723999999999999,0.009,up,up,medium,4,max_selected_evidence_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E3,2,2,4,False,False,True,True,0.0723999999999999,0.009,0.2926,0.0633999999999999,0.009,0.0633999999999999,True,5.0,5.0,0.6,True,True,False,False,True,True,False,small,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,train_all_batches,0.6,False,0.2836,0.3559999999999999,0.0723999999999999,0.009,up,up,medium,4,max_evidence_weights_count,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_1807__mixed_blind__neutral_forecaster__s00,kalshi_train_1807,Politics,E2,1,1,4,True,False,True,True,0.0723999999999999,0.0119999999999999,0.2956,0.0604,0.0119999999999999,0.0604,True,2.0,2.0,0.7,False,False,False,False,True,True,False,small,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,train_all_batches,0.7,False,0.2836000000000001,0.356,0.0723999999999999,0.0119999999999999,up,up,medium,4,oracle_best_candidate,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0902__mixed_blind__neutral_forecaster__s00,kalshi_train_0902,Politics,E1,0,4,5,False,True,False,True,-0.0723,0.0324,0.12,0.1047,-0.0324,0.1047,False,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.0876,0.015299999999999994,0.0723,0.0324,down,up,medium,5,gemma_recommended,,,,,,,
gemma4_26b_grounded_nonnull_train_batch003_fullnews_bounded_ensemble5_20260629__kalshi_train_0902__mixed_blind__neutral_forecaster__s00,kalshi_train_0902,Politics,E1,0,4,5,False,True,False,True,-0.0723,0.0324,0.12,0.1047,-0.0324,0.1047,False,1.0,1.0,0.8,False,False,False,False,True,True,False,moderate,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,train_all_batches,0.8,False,0.0876,0.015299999999999994,0.0723,0.0324,down,up,medium,5,first_candidate,,,,,,,
